 enthalpy p
 -1.4582732961805943E8 733148.5530999028
 -1.4571863484203467E8 695103.3306665395
 -1.456115819688248E8 657058.1082331762
 -1.4550609775452054E8 619012.8857998129
 -1.454021142011914E8 580967.6633664495
 -1.4529956804683506E8 542922.4409330862
 -1.4519840031729224E8 504877.2184997229
 -1.4509855593117294E8 466831.99606635957
 -1.4499998335032958E8 428786.77363299625
 -1.4490263426962358E8 390741.55119963293
 -1.4480646334072086E8 352696.3287662696
 -1.4471142792546588E8 314651.1063329063
 -1.4461748787505534E8 276605.88389954297
 -1.4452460533178973E8 238560.66146617962
 -1.4443274455064633E8 200515.43903281627
 -1.443418717383049E8 162470.21659945292
 -1.442519549075867E8 124424.99416608957

 -1.648214143894486E8 1747646.1151102623
 -1.6487165342313352E8 1793004.9622325047
 -1.649200391118221E8 1838363.8093547472
 -1.6496670494523087E8 1883722.6564769896
 -1.650117696584947E8 1929081.503599232
 -1.650553393949458E8 1974440.3507214745
 -1.6509750947946283E8 2019799.197843717
 -1.651383658846061E8 2065158.0449659594
 -1.6517798645202693E8 2110516.892088202
 -1.6521644191717145E8 2155875.739210444
 -1.6525379677456668E8 2201234.5863326862
 -1.6529011001288885E8 2246593.4334549285
 -1.6532543574298272E8 2291952.2805771707
 -1.6535982373714608E8 2337311.127699413
 -1.653933198945779E8 2382669.974821655
 -1.6542596664489484E8 2428028.8219438973
 -1.654578032994848E8 2473387.6690661395
 -1.6548886635867974E8 2518746.5161883817
 -1.6551918978133234E8 2564105.363310624
 -1.6554880522225282E8 2609464.210432866
 -1.6557774224205223E8 2654823.0575551083
 -1.6560602849320042E8 2700181.9046773505
 -1.6563368988549995E8 2745540.7517995927
 -1.6566075073368353E8 2790899.598921835
 -1.65687233889431E8 2836258.446044077
 -1.6571316085976198E8 2881617.2931663194
 -1.6573855191347903E8 2926976.1402885616
 -1.6576342617709514E8 2972334.987410804
 -1.6578780172148553E8 3017693.834533046
 -1.6581169564033026E8 3063052.681655288
 -1.658351241212763E8 3108411.5287775304
 -1.658581025106241E8 3153770.3758997726
 -1.6588064537224177E8 3199129.223022015
 -1.659027665413215E8 3244488.070144257
 -1.6592447917351705E8 3289846.9172664993
 -1.6594579578993657E8 3335205.7643887415
 -1.659667283184078E8 3380564.6115109837
 -1.6598728813138473E8 3425923.458633226
 -1.6600748608082286E8 3471282.305755468
 -1.6602733253031167E8 3516641.1528777103
 -1.660468373847236E8 3561999.9999999525

 -1.4873222819707194E8 1747646.1151102623
 -1.4848755990129927E8 1707065.587086658
 -1.4825891792084923E8 1666485.0590630537
 -1.4804354174021786E8 1625904.5310394494
 -1.4783937954794276E8 1585324.003015845
 -1.476448572674975E8 1544743.4749922408
 -1.4745873616090524E8 1504162.9469686365
 -1.4728002073093855E8 1463582.4189450322
 -1.4710789677948272E8 1423001.8909214279
 -1.4694168836911047E8 1382421.3628978236
 -1.4678082708372432E8 1341840.8348742193
 -1.4662482954868504E8 1301260.306850615
 -1.4647328065078217E8 1260679.7788270107
 -1.4632582078598705E8 1220099.2508034064
 -1.4618213601330474E8 1179518.722779802
 -1.4604195034443274E8 1138938.1947561977
 -1.459050196291363E8 1098357.6667325934
 -1.4577112665055552E8 1057777.1387089891
 -1.4564007715023756E8 1017196.6106853848
 -1.455116965762705E8 976616.0826617805
 -1.4538582740005228E8 936035.5546381762
 -1.4526232688475838E8 895455.0266145719
 -1.4514106521596292E8 854874.4985909676
 -1.4502192392511246E8 814293.9705673633
 -1.4490479455169407E8 773713.442543759
 -1.447895775013872E8 733132.9145201547
 -1.4467618106623536E8 692552.3864965504
 -1.4456452057961315E8 651971.8584729461
 -1.4445451768401048E8 611391.3304493418
 -1.443460996937667E8 570810.8024257375
 -1.442391990381369E8 530230.2744021332
 -1.4413375277265882E8 489649.7463785288
 -1.4402970214886183E8 449069.21835492447
 -1.4392699223402947E8 408488.6903313201
 -1.438255715740842E8 367908.16230771574
 -1.437253918937676E8 327327.6342841114
 -1.436264078291992E8 286747.106260507
 -1.4352857668864208E8 246166.57823690266
 -1.434318582379268E8 205586.0502132983
 -1.4333621450749812E8 165005.52218969393
 -1.432416096184828E8 124424.99416608959

 -1.6327346715573946E8 1853725.2433606766
 -1.6333161055767E8 1896432.1122766586
 -1.6338733012162584E8 1939138.9811926407
 -1.634408275790736E8 1981845.8501086228
 -1.6349227902058074E8 2024552.719024605
 -1.6354183919405958E8 2067259.587940587
 -1.6358964492267907E8 2109966.456856569
 -1.6363581785278517E8 2152673.325772551
 -1.6368046668531188E8 2195380.194688533
 -1.6372368900432253E8 2238087.063604515
 -1.637655727879449E8 2280793.932520497
 -1.6380619766645503E8 2323500.801436479
 -1.638456359772413E8 2366207.6703524613
 -1.6388395365523854E8 2408914.5392684434
 -1.639212109890539E8 2451621.4081844254
 -1.6395746326667428E8 2494328.2771004075
 -1.6399276132978532E8 2537035.1460163896
 -1.6402715205198014E8 2579742.0149323717
 -1.640606787532139E8 2622448.8838483538
 -1.6409338156055912E8 2665155.752764336
 -1.6412529772350055E8 2707862.621680318
 -1.6415646189055678E8 2750569.4905963
 -1.641869063528526E8 2793276.359512282
 -1.642166612593258E8 2835983.228428264
 -1.6424575480749044E8 2878690.097344246
 -1.6427421341305307E8 2921396.9662602283
 -1.6430206186116773E8 2964103.8351762104
 -1.6432932344169298E8 3006810.7040921925
 -1.6435602007046297E8 3049517.5730081745
 -1.6438217239829412E8 3092224.4419241566
 -1.6440779990920338E8 3134931.3108401387
 -1.6443292100910968E8 3177638.179756121
 -1.644575531061177E8 3220345.048672103
 -1.6448171268333536E8 3263051.917588085
 -1.645054153650532E8 3305758.786504067
 -1.6452867597700745E8 3348465.655420049
 -1.6455150860135746E8 3391172.524336031
 -1.6457392662693107E8 3433879.3932520133
 -1.64595942795224E8 3476586.2621679953
 -1.6461756924258167E8 3519293.1310839774
 -1.6463881753894168E8 3561999.9999999595

 -1.481480590106533E8 1853725.2433606766
 -1.4786720576934153E8 1810492.737130812
 -1.4760827986760765E8 1767260.2309009472
 -1.4736688976857236E8 1724027.7246710826
 -1.4713993344610962E8 1680795.218441218
 -1.4692512396259448E8 1637562.7122113532
 -1.4672071823542026E8 1594330.2059814886
 -1.4652535180895588E8 1551097.699751624
 -1.463379330190222E8 1507865.1935217592
 -1.461575723784194E8 1464632.6872918946
 -1.4598353384117106E8 1421400.18106203
 -1.458152001932004E8 1378167.6748321652
 -1.4565204786764356E8 1334935.1686023006
 -1.454936282271947E8 1291702.662372436
 -1.453395533936611E8 1248470.1561425712
 -1.451894853439803E8 1205237.6499127066
 -1.450431273974944E8 1162005.143682842
 -1.449002174835223E8 1118772.6374529772
 -1.4476052275454378E8 1075540.1312231126
 -1.4462383523039228E8 1032307.6249932479
 -1.4448996824222255E8 989075.1187633832
 -1.443587535038955E8 945842.6125335186
 -1.4423003868065578E8 902610.1063036539
 -1.4410368535570452E8 859377.6000737892
 -1.4397956731791928E8 816145.0938439246
 -1.4385756911087054E8 772912.5876140599
 -1.437375847960297E8 729680.0813841952
 -1.4361951689277694E8 686447.5751543306
 -1.435032754652925E8 643215.0689244659
 -1.4338877733221528E8 599982.5626946012
 -1.4327594537949535E8 556750.0564647366
 -1.4316470796045014E8 513517.55023487186
 -1.430549983698791E8 470285.04400500713
 -1.429467543813715E8 427052.5377751424
 -1.428399178387753E8 383820.0315452777
 -1.4273443429428166E8 340587.52531541296
 -1.4263025268679005E8 297355.01908554824
 -1.4252732505521235E8 254122.51285568354
 -1.424256062821902E8 210890.00662581885
 -1.4232505386437702E8 167657.50039595415
 -1.4222562770599848E8 124424.99416608945

 -1.6167725260288867E8 1964620.4807933234
 -1.617455285891348E8 2004554.9687734894
 -1.6181051085579318E8 2044489.4567536553
 -1.6187252262278518E8 2084423.9447338213
 -1.6193183900455222E8 2124358.4327139873
 -1.6198869638319954E8 2164292.9206941533
 -1.6204329956575355E8 2204227.4086743193
 -1.6209582733273575E8 2244161.8966544853
 -1.6214643679812863E8 2284096.3846346512
 -1.6219526687717208E8 2324030.872614817
 -1.6224244107495314E8 2363965.360594983
 -1.6228806975120223E8 2403899.848575149
 -1.6233225197649217E8 2443834.336555315
 -1.623750770661932E8 2483768.824535481
 -1.6241662585786793E8 2523703.312515647
 -1.6245697178252313E8 2563637.800495813
 -1.6249618176885664E8 2603572.288475979
 -1.625343170111632E8 2643506.776456145
 -1.6257143362513423E8 2683441.264436311
 -1.6260758321086445E8 2723375.752416477
 -1.626428133385722E8 2763310.240396643
 -1.6267716796957463E8 2803244.728376809
 -1.6271068782272628E8 2843179.216356975
 -1.6274341069468528E8 2883113.704337141
 -1.627753717408986E8 2923048.192317307
 -1.628066037230175E8 2962982.680297473
 -1.6283713722750038E8 3002917.168277639
 -1.6286700085938433E8 3042851.656257805
 -1.6289622141457576E8 3082786.144237971
 -1.629248240334878E8 3122720.632218137
 -1.629528323384264E8 3162655.120198303
 -1.6298026855676815E8 3202589.608178469
 -1.6300715363167834E8 3242524.096158635
 -1.630335073218698E8 3282458.584138801
 -1.630593482916933E8 3322393.072118967
 -1.630846941926764E8 3362327.560099133
 -1.6310956173747772E8 3402262.048079299
 -1.6313396676709732E8 3442196.536059465
 -1.6315792431207687E8 3482131.024039631
 -1.631814486483309E8 3522065.5120197968

 -1.4760330188080558E8 1964620.4807933234
 -1.472767040878108E8 1918615.5936276426
 -1.4698099660093933E8 1872610.7064619618
 -1.4670891233911034E8 1826605.819296281
 -1.464556410484694E8 1780600.9321306003
 -1.4621780460025406E8 1734596.0449649196
 -1.4599292368514E8 1688591.1577992388
 -1.4577911540308842E8 1642586.270633558
 -1.4557491022213247E8 1596581.3834678773
 -1.4537913533919093E8 1550576.4963021965
 -1.451908371903716E8 1504571.6091365158
 -1.4500922816317737E8 1458566.721970835
 -1.448336488715417E8 1412561.8348051542
 -1.4466354077754012E8 1366556.9476394735
 -1.4449842589126903E8 1320552.0604737927
 -1.4433789143437788E8 1274547.173308112
 -1.441815780607879E8 1228542.2861424312
 -1.4402917067599887E8 1182537.3989767504
 -1.438803911873783E8 1136532.5118110697
 -1.437349927114434E8 1090527.624645389
 -1.435927548957458E8 1044522.737479708
 -1.4345348010413682E8 998517.8503140272
 -1.4331699027845627E8 952512.9631483463
 -1.4318312433570558E8 906508.0759826654
 -1.4305173599319056E8 860503.1888169845
 -1.429226919387241E8 814498.3016513037
 -1.4279587028130725E8 768493.4144856228
 -1.4267115923151532E8 722488.5273199419
 -1.4254845597132757E8 676483.640154261
 -1.4242766568121713E8 630478.7529885801
 -1.423087006985818E8 584473.8658228993
 -1.4219147978649694E8 538468.9786572184
 -1.420759274956308E8 492464.0914915375
 -1.4196197360523006E8 446459.20432585664
 -1.4184955263153213E8 400454.31716017576
 -1.417386033939342E8 354449.4299944949
 -1.4162906863084486E8 308444.542828814
 -1.4152089465844434E8 262439.65566313313
 -1.4141403106664324E8 216434.76849745226
 -1.4130843044740713E8 170429.88133177138
 -1.4120404815133727E8 124424.9941660905

 -1.6002183141099182E8 2080484.8969475583
 -1.601037229880541E8 2117522.774523868
 -1.601808956511176E8 2154560.6521001784
 -1.602539102850817E8 2191598.5296764886
 -1.6032322768870506E8 2228636.407252799
 -1.603892317199304E8 2265674.284829109
 -1.6045224600722194E8 2302712.162405419
 -1.6051254628260797E8 2339750.0399817294
 -1.6057036965905732E8 2376787.9175580395
 -1.606259217275943E8 2413825.7951343497
 -1.606793820681122E8 2450863.67271066
 -1.6073090858584058E8 2487901.55028697
 -1.6078064096482608E8 2524939.4278632803
 -1.6082870344814792E8 2561977.3054395905
 -1.6087520709823605E8 2599015.1830159007
 -1.609202516510685E8 2636053.060592211
 -1.609639270497681E8 2673090.938168521
 -1.6100631472265312E8 2710128.815744831
 -1.6104748865577662E8 2747166.6933211414
 -1.610875162988282E8 2784204.5708974516
 -1.6112645933488682E8 2821242.448473762
 -1.611643743381448E8 2858280.326050072
 -1.6120131333884007E8 2895318.203626382
 -1.6123732431085548E8 2932356.0812026924
 -1.6127245159449708E8 2969393.9587790025
 -1.6130673626464275E8 3006431.8363553127
 -1.6134021645261636E8 3043469.713931623
 -1.6137292762867704E8 3080507.591507933
 -1.6140490285083422E8 3117545.4690842433
 -1.6143617298474973E8 3154583.3466605535
 -1.6146676689871264E8 3191621.2242368637
 -1.6149671163704193E8 3228659.101813174
 -1.61526032574752E8 3265696.979389484
 -1.615547535558868E8 3302734.856965794
 -1.615828970175734E8 3339772.7345421044
 -1.616104841015477E8 3376810.6121184146
 -1.6163753475465897E8 3413848.489694725
 -1.6166406781964836E8 3450886.367271035
 -1.6169010111732364E8 3487924.244847345
 -1.6171565152110058E8 3524962.1224236554

 -1.4710900831426743E8 2080484.8969475583
 -1.467224577903988E8 2031583.3993780215
 -1.4638111043758017E8 1982681.9018084847
 -1.4607232401676568E8 1933780.404238948
 -1.457884132613035E8 1884878.906669411
 -1.455242958517609E8 1835977.4090998743
 -1.4527640542238152E8 1787075.9115303375
 -1.450421263266565E8 1738174.4139608007
 -1.4481947335425505E8 1689272.916391264
 -1.4460689799325567E8 1640371.4188217272
 -1.4440316504332447E8 1591469.9212521904
 -1.4420727068421406E8 1542568.4236826536
 -1.440183861591977E8 1493666.9261131168
 -1.4383581792270774E8 1444765.42854358
 -1.4365897872947088E8 1395863.9309740432
 -1.4348736620590806E8 1346962.4334045064
 -1.433205466667172E8 1298060.9358349696
 -1.4315814268915346E8 1249159.4382654328
 -1.4299982343151584E8 1200257.940695896
 -1.4284529699021596E8 1151356.4431263593
 -1.426943042945933E8 1102454.9455568225
 -1.425466141777911E8 1053553.4479872857
 -1.424020193583822E8 1004651.9504177489
 -1.4226033313535473E8 955750.4528482121
 -1.421213866476847E8 906848.9552786753
 -1.419850265850361E8 857947.4577091385
 -1.4185111326210976E8 809045.9601396017
 -1.4171951898851737E8 760144.4625700649
 -1.415901266806333E8 711242.9650005281
 -1.4146282867297077E8 662341.4674309914
 -1.413375256951542E8 613439.9698614546
 -1.4121412598716885E8 564538.4722919178
 -1.4109254453073606E8 515636.97472238104
 -1.409727023787354E8 466735.4771528443
 -1.4085452606782708E8 417833.9795833076
 -1.4073794710201165E8 368932.48201377084
 -1.4062290149694285E8 320030.9844442341
 -1.4050932937649226E8 271129.4868746974
 -1.40397174614434E8 222227.98930516065
 -1.4028638451523992E8 173326.49173562392

 -1.5829049071623406E8 2201475.6325877905
 -1.5839193802924487E8 2235488.7417730945
 -1.5848608467648754E8 2269501.8509583985
 -1.5857402148027995E8 2303514.9601437026
 -1.5865659835278466E8 2337528.0693290066
 -1.5873449225187743E8 2371541.1785143106
 -1.5880825239052114E8 2405554.2876996147
 -1.5887833135133922E8 2439567.3968849187
 -1.5894510712235814E8 2473580.5060702227
 -1.5900889908974028E8 2507593.6152555267
 -1.5906997989326513E8 2541606.7244408308
 -1.5912858437915498E8 2575619.833626135
 -1.591849164722796E8 2609632.942811439
 -1.5923915452841502E8 2643646.051996743
 -1.5929145555722928E8 2677659.161182047
 -1.593419585934454E8 2711672.270367351
 -1.5939078741663155E8 2745685.379552655
 -1.594380527666889E8 2779698.488737959
 -1.5948385416447523E8 2813711.597923263
 -1.5952828142004636E8 2847724.707108567
 -1.5957141589141545E8 2881737.816293871
 -1.5961333154231843E8 2915750.925479175
 -1.5965409583673733E8 2949764.034664479
 -1.5969377049984574E8 2983777.143849783
 -1.597324121688883E8 3017790.253035087
 -1.5977007295277506E8 3051803.362220391
 -1.598068009155081E8 3085816.471405695
 -1.598426404956911E8 3119829.580590999
 -1.5987763287211564E8 3153842.6897763032
 -1.5991181628362727E8 3187855.7989616073
 -1.5994522631004205E8 3221868.9081469113
 -1.5997789611973315E8 3255882.0173322153
 -1.6000985668857753E8 3289895.1265175194
 -1.6004113699419126E8 3323908.2357028234
 -1.6007176418876562E8 3357921.3448881274
 -1.6010176375330248E8 3391934.4540734314
 -1.6013115963562846E8 3425947.5632587355
 -1.6015997437421483E8 3459960.6724440395
 -1.6018822920954007E8 3493973.7816293435
 -1.6021594418448555E8 3527986.8908146475
 -1.602431382350501E8 3561999.9999999516

 -1.4668200270276555E8 2201475.6325877905
 -1.4621295156532168E8 2149549.366627248
 -1.4581350466002527E8 2097623.1006667055
 -1.454601936479579E8 2045696.834706163
 -1.451403058866416E8 1993770.5687456205
 -1.4484604439250833E8 1941844.302785078
 -1.4457222261464635E8 1889918.0368245356
 -1.443151859801962E8 1837991.770863993
 -1.4407224600171655E8 1786065.5049034506
 -1.4384135748322698E8 1734139.2389429081
 -1.4362092226956698E8 1682212.9729823656
 -1.4340966375870836E8 1630286.7070218232
 -1.4320654330675694E8 1578360.4410612807
 -1.4301070261628005E8 1526434.1751007382
 -1.42821422877985E8 1474507.9091401957
 -1.426380950753317E8 1422581.6431796532
 -1.4246019793988052E8 1370655.3772191107
 -1.4228728128019005E8 1318729.1112585682
 -1.4211895316675073E8 1266802.8452980258
 -1.4195486993700173E8 1214876.5793374833
 -1.4179472829794842E8 1162950.3133769408
 -1.416382590128099E8 1111024.0474163983
 -1.414852218003236E8 1059097.7814558558
 -1.4133540117396843E8 1007171.5154953132
 -1.4118860301797262E8 955245.2495347706
 -1.410446517468621E8 903318.983574228
 -1.409033879315763E8 851392.7176136854
 -1.4076466630189505E8 799466.4516531428
 -1.406283540548403E8 747540.1856926002
 -1.4049432941372904E8 695613.9197320576
 -1.40362480393992E8 643687.653771515
 -1.4023270374066472E8 591761.3878109724
 -1.40104904009281E8 539835.1218504298
 -1.3997899276723585E8 487908.85588988726
 -1.3985488789689213E8 435982.5899293447
 -1.3973251298504928E8 384056.3239688022
 -1.3961179678606245E8 332130.0580082596
 -1.3949267274805385E8 280203.7920477171
 -1.3937507859339842E8 228277.52608717454
 -1.3925895594608557E8 176351.260126632
 -1.3914424999972048E8 124424.99416608945

 -1.5645523539009944E8 2327754.1215102137
 -1.5658772102247885E8 2358610.2684724573
 -1.5670747765430957E8 2389466.415434701
 -1.5681702773489565E8 2420322.5623969445
 -1.569181732878757E8 2451178.709359188
 -1.5701225298685887E8 2482034.8563214317
 -1.571002923998347E8 2512891.0032836753
 -1.5718309704515997E8 2543747.150245919
 -1.5726131276634005E8 2574603.2972081625
 -1.5733546642218706E8 2605459.444170406
 -1.5740599419568127E8 2636315.5911326497
 -1.5747326182703948E8 2667171.7380948933
 -1.575375794137384E8 2698027.885057137
 -1.5759921245656088E8 2728884.0320193805
 -1.5765839025076944E8 2759740.178981624
 -1.5771531236088884E8 2790596.3259438677
 -1.5777015368682438E8 2821452.4729061113
 -1.5782306847760412E8 2852308.619868355
 -1.5787419354738232E8 2883164.7668305985
 -1.5792365087871224E8 2914020.913792842
 -1.5797154974953166E8 2944877.0607550857
 -1.5801798848585713E8 2975733.2077173293
 -1.5806305591738907E8 3006589.354679573
 -1.5810683259512594E8 3037445.5016418165
 -1.5814939181670833E8 3068301.64860406
 -1.5819080049520424E8 3099157.7955663037
 -1.5823111989948288E8 3130013.9425285473
 -1.5827040628854573E8 3160870.089490791
 -1.5830871145773187E8 3191726.2364530344
 -1.5834608321125093E8 3222582.383415278
 -1.5838256577278525E8 3253438.5303775216
 -1.5841820014375785E8 3284294.6773397652
 -1.5845302441715914E8 3315150.824302009
 -1.584870740534586E8 3346006.9712642524
 -1.5852038212402937E8 3376863.118226496
 -1.5855297952661937E8 3407719.2651887396
 -1.5858489517667642E8 3438575.4121509832
 -1.5861615617773858E8 3469431.559113227
 -1.586467879736093E8 3500287.7060754704
 -1.5867681448463038E8 3531143.853037714
 -1.5870625823002777E8 3561999.9999999576

 -1.463503911131585E8 2327754.1215102137
 -1.4575965466310844E8 2272670.893326611
 -1.45283991494544E8 2217587.665143008
 -1.4487587282903433E8 2162504.436959405
 -1.445134300080822E8 2107421.208775802
 -1.441844700483777E8 2052337.980592199
 -1.4388138064666817E8 1997254.7524085958
 -1.4359903687560079E8 1942171.5242249926
 -1.4333379625777254E8 1887088.2960413895
 -1.4308296179371452E8 1832005.0678577863
 -1.4284447150446728E8 1776921.8396741832
 -1.4261670770455122E8 1721838.61149058
 -1.4239837403230685E8 1666755.3833069769
 -1.4218841297928944E8 1611672.1551233737
 -1.4198594873624477E8 1556588.9269397706
 -1.4179024646948203E8 1501505.6987561674
 -1.416006826055814E8 1446422.4705725643
 -1.414167226965775E8 1391339.2423889611
 -1.412379046311041E8 1336256.014205358
 -1.4106382569543624E8 1281172.7860217548
 -1.4089413245893E8 1226089.5578381517
 -1.4072851276607677E8 1171006.3296545486
 -1.405666893233055E8 1115923.1014709454
 -1.4040841450932753E8 1060839.8732873423
 -1.402534661357106E8 1005756.6451037391
 -1.4010164395364457E8 950673.416920136
 -1.3995276675265223E8 895590.1887365328
 -1.398066699332799E8 840506.9605529297
 -1.3966320346258968E8 785423.7323693265
 -1.3952223014128342E8 730340.5041857234
 -1.3938362412639904E8 675257.2760021202
 -1.392472696650487E8 620174.0478185171
 -1.3911306000354686E8 565090.8196349139
 -1.3898089644317427E8 510007.5914513108
 -1.388506875192279E8 454924.36326770764
 -1.3872234828427234E8 399841.1350841045
 -1.3859579967990035E8 344757.90690050134
 -1.38470967984025E8 289674.6787168982
 -1.383477843229143E8 234591.45053329505
 -1.3822618423895133E8 179508.2223496919
 -1.381061073065497E8 124424.99416608877

 -1.544617680382843E8 2459486.3295006673
 -1.54652325299241E8 2487049.1712631495
 -1.548156276676497E8 2514612.0130256317
 -1.549594406727553E8 2542174.854788114
 -1.550884797989304E8 2569737.696550596
 -1.5520585487548083E8 2597300.538313078
 -1.5531374037848467E8 2624863.3800755604
 -1.554137247861367E8 2652426.2218380426
 -1.5550700868186295E8 2679989.063600525
 -1.5559452455771303E8 2707551.905363007
 -1.5567701304785973E8 2735114.747125489
 -1.5575507348358148E8 2762677.5888879714
 -1.5582919858741277E8 2790240.4306504535
 -1.5589979898017156E8 2817803.2724129357
 -1.5596722092490494E8 2845366.114175418
 -1.560317594516151E8 2872928.9559379
 -1.5609366824831218E8 2900491.7977003823
 -1.561531672389006E8 2928054.6394628645
 -1.5621044847446376E8 2955617.4812253467
 -1.5626568077369654E8 2983180.322987829
 -1.5631901342139876E8 3010743.164750311
 -1.563705791478322E8 3038306.0065127932
 -1.5642049655215514E8 3065868.8482752754
 -1.5646887209119952E8 3093431.6900377576
 -1.5651580172485715E8 3120994.53180024
 -1.5656137228757787E8 3148557.373562722
 -1.5660566263948786E8 3176120.215325204
 -1.5664874463873708E8 3203683.0570876864
 -1.5669068396773052E8 3231245.8988501686
 -1.567315408390962E8 3258808.7406126508
 -1.5677137060201734E8 3286371.582375133
 -1.5681022426551563E8 3313934.424137615
 -1.5684814895211202E8 3341497.2659000973
 -1.5688518829280752E8 3369060.1076625795
 -1.5692138277235818E8 3396622.9494250617
 -1.5695677003224164E8 3424185.791187544
 -1.5699138513745362E8 3451748.632950026
 -1.5702526081224817E8 3479311.4747125083
 -1.5705842764910573E8 3506874.3164749905
 -1.570909142945345E8 3534437.1582374726
 -1.57122747614752E8 3561999.999999955

 -1.4616858136654216E8 2459486.3295006673
 -1.453781166277356E8 2401109.796117303
 -1.447991277413532E8 2342733.2627339386
 -1.4432272672814924E8 2284356.7293505743
 -1.4390974243220878E8 2225980.19596721
 -1.4354081721059638E8 2167603.6625838457
 -1.4320472747248393E8 2109227.1292004813
 -1.4289429003345466E8 2050850.5958171168
 -1.426045853466301E8 1992474.0624337522
 -1.4233207297800153E8 1934097.5290503877
 -1.4207410653785694E8 1875720.9956670231
 -1.4182864770701164E8 1817344.4622836586
 -1.4159408786142498E8 1758967.928900294
 -1.413691316594934E8 1700591.3955169294
 -1.4115271818931687E8 1642214.862133565
 -1.409439658686152E8 1583838.3287502003
 -1.4074213291009533E8 1525461.7953668358
 -1.405465883016941E8 1467085.2619834712
 -1.4035679007874268E8 1408708.7286001067
 -1.401722687701257E8 1350332.195216742
 -1.3999261459046227E8 1291955.6618333776
 -1.3981746739344203E8 1233579.128450013
 -1.3964650869321734E8 1175202.5950666484
 -1.3947945525718975E8 1116826.061683284
 -1.3931605390845138E8 1058449.5282999193
 -1.3915607727049488E8 1000072.9949165549
 -1.389993202538808E8 941696.4615331904
 -1.3884559713294327E8 883319.928149826
 -1.3869473909601462E8 824943.3947664616
 -1.3854659217886704E8 766566.8613830971
 -1.3840101551071215E8 708190.3279997327
 -1.3825787981697953E8 649813.7946163682
 -1.3811706613447207E8 591437.2612330038
 -1.3797846470328218E8 533060.7278496394
 -1.3784197400669345E8 474684.1944662749
 -1.3770749993566054E8 416307.6610829104
 -1.3757495505870813E8 357931.1276995459
 -1.374442579814716E8 299554.5943161814
 -1.3731533278281534E8 241178.0609328169
 -1.3718810851665282E8 182801.52754945244

 -1.5217071270236582E8 2596843.011929737
 -1.5251102429196972E8 2620971.9366314923
 -1.5276309238622156E8 2645100.8613332477
 -1.529677605009816E8 2669229.786035003
 -1.5314197204726732E8 2693358.7107367585
 -1.5329463521308908E8 2717487.635438514
 -1.5343109409390038E8 2741616.5601402693
 -1.535548409126085E8 2765745.4848420247
 -1.5366829973009905E8 2789874.40954378
 -1.537732306689563E8 2814003.3342455355
 -1.538709572287294E8 2838132.258947291
 -1.5396250281083772E8 2862261.1836490463
 -1.54048677084713E8 2886390.1083508017
 -1.541301329721059E8 2910519.033052557
 -1.542074055789354E8 2934647.9577543125
 -1.542809395862861E8 2958776.882456068
 -1.54351109011368E8 2982905.8071578234
 -1.5441823177659035E8 3007034.7318595788
 -1.5448258065640152E8 3031163.656561334
 -1.5454439164105922E8 3055292.5812630896
 -1.5460387042238963E8 3079421.505964845
 -1.5466119749042478E8 3103550.4306666004
 -1.5471653218655458E8 3127679.3553683558
 -1.5477001596184656E8 3151808.280070111
 -1.5482177502225274E8 3175937.2047718666
 -1.5487192249541482E8 3200066.129473622
 -1.5492056022024125E8 3224195.0541753774
 -1.5496778023615327E8 3248323.9788771328
 -1.5501366603108722E8 3272452.903578888
 -1.5505829359412006E8 3296581.8282806436
 -1.5510173230865481E8 3320710.752982399
 -1.5514404571456838E8 3344839.6776841544
 -1.5518529216195288E8 3368968.6023859098
 -1.552255253746177E8 3393097.527087665
 -1.5526479493804005E8 3417226.4517894206
 -1.553031467237185E8 3441355.376491176
 -1.5534062325971732E8 3465484.3011929314
 -1.5537726405546582E8 3489613.2258946868
 -1.5541310588749015E8 3513742.150596442
 -1.5544818305163816E8 3537871.0752981976
 -1.5548252758644903E8 3561999.999999953

 -1.462760594542127E8 2596843.011929737
 -1.4508796761411464E8 2535032.561485646
 -1.4436509971466145E8 2473222.1110415547
 -1.4380340684590223E8 2411411.6605974636
 -1.433306066991661E8 2349601.2101533725
 -1.4291588485451356E8 2287790.7597092814
 -1.4254278228146118E8 2225980.3092651903
 -1.422013129179961E8 2164169.858821099
 -1.418848923685177E8 2102359.408377008
 -1.4158891548248622E8 2040548.957932917
 -1.413100161608241E8 1978738.5074888258
 -1.4104564812903568E8 1916928.0570447347
 -1.4079383163662124E8 1855117.6066006436
 -1.4055299238205284E8 1793307.1561565525
 -1.4032185474266568E8 1731496.7057124614
 -1.4009936852269402E8 1669686.2552683703
 -1.3988465721717846E8 1607875.8048242792
 -1.3967698055379048E8 1546065.354380188
 -1.394757067834925E8 1484254.903936097
 -1.3928029179441896E8 1422444.4534920058
 -1.3909026310607937E8 1360634.0030479147
 -1.3890520742181966E8 1298823.5526038236
 -1.3872476082031754E8 1237013.1021597325
 -1.3854860093456042E8 1175202.6517156414
 -1.383764406484263E8 1113392.2012715503
 -1.382080229666722E8 1051581.7508274592
 -1.38043116802599E8 989771.3003833679
 -1.3788151349091616E8 927960.8499392767
 -1.3772302387921256E8 866150.3994951855
 -1.375674758851609E8 804339.9490510942
 -1.3741471243167263E8 742529.498607003
 -1.3726458969109172E8 680719.0481629118
